Restaurant ID,Restaurant name,Subzone,City,Order ID,Order Placed At,OrderTime,OrderDate,Order Status,Delivery,Distance,DistanceKM,Items in order,Item_Count,Instructions,Discount construct,Bill subtotal,Packaging charges,Restaurant discount (Promo),"Restaurant discount (Flat offs, Freebies & others)",Gold discount,Brand pack discount,Total,Rating,Review,Cancellation / Rejection reason,Restaurant compensation (Cancellation),Restaurant penalty (Rejection),KPT duration (minutes),Rider wait time (minutes),Order Ready Marked,Customer complaint tag,Customer ID,,
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6288149174,"09:23 PM, October 21 2024",9:23 PM, October 21 2024,Delivered,Zomato Delivery,4km,4,"1 x Mushroom Pizza, 1 x Makhani Paneer Pizza, 1 x Just Pepperoni Pizza",,,Flat Rs.200 off,1837,81.85,200,0,0,0,1718.85,,,,,,20.88,9.2,Correctly,,dab72562c2bb4cb9da609d722fb156831f2b03406cef7a5990fe43e416eb650f,,
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6286265777,"08:48 PM, October 21 2024",8:48 PM, October 21 2024,Delivered,Zomato Delivery,7km,7,1 x Angara Paneer Melt,,,50% off upto Rs.100,449,17.45,100,0,0,0,366.45,,,,,,11.18,2.9,Correctly,,1be3ec3c1e2d47325fec53b2cf8c2748cca915a6f220b417b46b6e189448502a,,
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6286812458,"07:44 PM, October 21 2024",7:44 PM, October 21 2024,Delivered,Zomato Delivery,5km,5,"1 x All About Chicken Pizza, 1 x Mushroom Mozzarella Melt",,,Flat Rs.200 off,1157,47.85,200,0,0,0,1004.85,,,,,,21.37,11.3,Correctly,,80f1fc0b9c82b51a209c2bc243a2f5e69eab4edd11b3cc932a48c5eb01da9835,,
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6287756185,"07:18 PM, October 21 2024",7:18 PM, October 21 2024,Delivered,Zomato Delivery,6km,6,1 x Bageecha Pizza,,,50% off upto Rs.100,799,34.95,100,0,0,0,733.95,,,,,,16.38,18,Incorrectly,,9be4632abd6ba33710cd6d303940c797e10123e13dc0ce2bc7f0a41fbe2de021,,
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6288885875,"05:08 PM, October 21 2024",5:08 PM, October 21 2024,Delivered,Zomato Delivery,2km,2,1 x Bageecha Pizza,,Order: No mushrooms. Extra onions,50% off upto Rs.100,599,24.95,100,0,0,0,523.95,,,,,,15.77,8.9,Correctly,,6516083db3331203ecb666dd103c590b03413445d2027fa3ae2393a1612d9674,,
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6277835185,"02:07 PM, October 21 2024",2:07 PM, October 21 2024,Delivered,Zomato Delivery,4km,4,"3 x Murgh Amritsari Seekh Pizza, 1 x Malai Gud Pide, 1 x Chilli Cheese Garlic Bread, 1 x Bageecha Pizza, 1 x Makhani Paneer Pizza",,,,4202,210.1,0,0,0,0,4412.1,,,,,,32.85,15.6,Correctly,,d429bb04060384f2f6480bd264ead2929e9b939d9f0362b7a7c05a528ab72e03,,
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6288261997,"01:32 AM, October 21 2024",1:32 AM, October 21 2024,Delivered,Zomato Delivery,2km,2,"1 x Herbed Potato, 1 x Chilli Cheese Garlic Bread",,Order: Please send extra ketchup or and special in house sauce if you can provide that and extra oregano,50% off upto Rs.100,407,15.35,100,0,0,0,322.35,,,,,,14.41,6.8,Correctly,,36b54e2667b48018ad720593b48372848092fb56c408f8dd67868e5e75a65306,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6318798687,"11:47 PM, October 31 2024",11:47 PM, October 31 2024,Delivered,Zomato Delivery,5km,5,"1 x Salted Crisper Fries, 1 x Bone in Jamaican Grilled Chicken, 1 x Fried Chicken Classic Tender .",,,Flat Rs.175 off,814,31.95,175,0,0,0,670.95,,,,,,16.54,10.4,Correctly,,fe45ad84db50ec08c251db47e6ef3dc530a876f4ac5786540987b85fcbba1844,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6306325886,"10:22 PM, October 31 2024",10:22 PM, October 31 2024,Delivered,Zomato Delivery,4km,4,"1 x Tipsy Tiger Fresh Lime Soda, 1 x Bone in Jamaican Grilled Chicken .",,,50% off upto Rs.100,429.05,16.45,100,0,0,0,345.5,1,Looks lime they sent the leftover,,,,12.88,9,Correctly,,c531e13b618780a9871cadd0e6dffa19bf720d68129b2583ef812211a368fa7d,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6318483624,"09:56 PM, October 31 2024",9:56 PM, October 31 2024,Delivered,Zomato Delivery,7km,7,1 x Bone in Jamaican Grilled Chicken,,,Flat Rs.80 off,585,25.25,80,0,0,0,530.25,,,,,,20.96,8.8,Incorrectly,,5468fdce3669d535245a4ed725282187019867a9ec7c66165b6fd27bb879ca89,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6316400619,"07:58 PM, October 31 2024",7:58 PM, October 31 2024,Delivered,Zomato Delivery,3km,3,1 x Bone in Angara Grilled Chicken,,,50% off upto Rs.100,310,10.5,100,0,0,0,220.5,,,,,,14.66,10,Correctly,,8c6689b8388e121b88ed2d5b9b9536c82ee5db7284e4796391d3fc5ad587819a,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6316731058,"06:47 PM, October 31 2024",6:47 PM, October 31 2024,Delivered,Zomato Delivery,4km,4,"1 x Fried Chicken Peri Peri Tenders + Peri Peri Fries, 1 x Peri Peri Sauce, 1 x Harisa Mayo, 1 x Bone in Jamaican Grilled Chicken",,,Flat Rs.200 off,1350,58.5,180,0,0,0,1228.5,5,,,,,23.8,7.5,Missed,,2564813e9a90c45afdc90bc8b3fcd62e6f887d2d2f5c43343338fb5895beb6ab,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6311415719,"05:58 PM, October 31 2024",5:58 PM, October 31 2024,Delivered,Zomato Delivery,3km,3,1 x Salted Crisper Fries,,,,179,8.95,0,0,0,0,187.95,,,,,,14.41,10.9,Correctly,,61e182a55dc9b52be4dac07407b44799b266734f44c3c8db7bcdacb41a3f4867,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6315509510,"04:52 PM, October 31 2024",4:52 PM, October 31 2024,Delivered,Zomato Delivery,6km,6,1 x Grilled Chicken Smoky BBQ Tender,,,40% off upto Rs.80,435,17.75,80,0,0,0,372.75,,,,,,21.31,6.1,Incorrectly,,1d25faf5b54be567e33722bf7a8715fe2a2bcf1543c43cbc666b385069fe54c4,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6313237413,"12:20 PM, October 31 2024",12:20 PM, October 31 2024,Delivered,Zomato Delivery,2km,2,1 x Bone in Kabuli Grilled Chicken,,,40% off upto Rs.80,585,25.25,80,0,0,0,530.25,,,,,,21.43,2.8,Correctly,,187a095252b456cb05163280f3e1d7c4fbe68baf4bcc4a9daa919ed9a362a974,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6316130600,"11:17 AM, October 31 2024",11:17 AM, October 31 2024,Delivered,Zomato Delivery,3km,3,"1 x Fried Chicken Classic Tender ., 1 x Salted Fries, 1 x Smoky BBQ Sauce",,,,554,27.7,0,0,0,0,581.7,,,,,,31.89,17.9,Incorrectly,,6eb0219ecd74bc8f8207adefdb47756d3793a6cd019a99ba6555ba73e4535896,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6313786751,"01:59 AM, October 31 2024",1:59 AM, October 31 2024,Delivered,Zomato Delivery,3km,3,1 x Bone in Jamaican Grilled Chicken .,,,50% off upto Rs.100,310,10.5,100,0,0,0,220.5,5,The sauce was so good!,,,,12.49,3.5,Correctly,,e2acfae5605bb265b4462f1fd317b1683483430a4d3d73a0fdbba3e310915944,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6315868753,"10:37 PM, October 30 2024",10:37 PM, October 30 2024,Delivered,Zomato Delivery,7km,7,"1 x Grilled Chicken Angara Tangdi, 1 x Peri Peri Crisper Fries",,,Flat Rs.175 off,834,32.95,175,0,0,0,691.95,,,,,,19.16,2.3,Correctly,,08eb3ec78b99dd4603f44270068748947a1382cd8a62e8c1cfdc498f839ae1f5,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6312076200,"09:18 PM, October 30 2024",9:18 PM, October 30 2024,Delivered,Zomato Delivery,5km,5,1 x Bone in Peri Peri Grilled Chicken,,,40% off upto Rs.80,420,17,80,0,0,0,357,,,,,,16.51,5.5,Correctly,,8b60eac787aacb6edc9492fa08737de201f5c467b419b917a465834c156f87b9,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6292202239,"08:38 PM, October 30 2024",8:38 PM, October 30 2024,Delivered,Zomato Delivery,3km,3,"1 x Fried Chicken Peri Peri Tender, 1 x Grilled Chicken Angara Tangdi",,,40% off upto Rs.80,730,32.5,80,0,0,0,682.5,,,,,,23.47,1.2,Correctly,,984ca785d275fa9ba9f9c5e012a9db1bdfdf1e55f6730e02ce2ac6b1881bf184,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6314921828,"07:32 PM, October 30 2024",7:32 PM, October 30 2024,Delivered,Zomato Delivery,3km,3,2 x Fried Chicken Angara Tender,,,,1298,64.9,0,0,0,0,1362.9,,,,,,25.56,7.3,Incorrectly,,ab3eba80c8ba1feadae8f4d8a88b9c80b9428d0e62e16213442dac84ecec8867,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6313312046,"07:12 PM, October 30 2024",7:12 PM, October 30 2024,Delivered,Zomato Delivery,4km,4,"1 x Bone in Smoky Bbq Grilled Chicken, 1 x Salted Crisper Fries, 1 x Grilled Chicken Smoky BBQ Tender",,,Flat Rs.200 off,1199,50.95,180,0,0,0,1069.95,,,,,,24.19,2.7,Correctly,,0056a6c4dbe87d35717d9bcaa9aaa5533d9d23e0ef8a7480c3bf1a89b8132c0a,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6307417459,"06:56 PM, October 30 2024",6:56 PM, October 30 2024,Delivered,Zomato Delivery,3km,3,"1 x Bone in Jamaican Grilled Chicken, 1 x Bone in Peri Peri Grilled Chicken",,,40% off upto Rs.80,620,27,80,0,0,0,567,,,,,,16.85,6.4,Correctly,,9e1f5429dc03919059c5b2e17cccf81396282a6ed8843191509b03b26ecb8670,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6311953682,"12:42 PM, October 30 2024",12:42 PM, October 30 2024,Delivered,Zomato Delivery,4km,4,"1 x Grilled Chicken Smoky BBQ Tangdi, 1 x Bone in Angara Grilled Chicken",,,Flat Rs.175 off,825,32.5,175,0,0,0,682.5,,,,,,35.44,11.2,Correctly,,c46eaa2324aaa5bc7f58d211c260a52526732ec2e9b83d3f905aa9786bcee20c,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6309348235,"01:06 AM, October 30 2024",1:06 AM, October 30 2024,Delivered,Zomato Delivery,2km,2,"1 x Fried Chicken Angara Tender, 1 x AAC Fried Chicken Burger",,,,869,43.45,0,0,0,0,912.45,,,,,,14.57,5.2,Correctly,,0e5ecda0c7dffc6e7b6f9197391cd943c4a0270e53130b85ea6c1c83973f4f03,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6309028987,"11:54 PM, October 29 2024",11:54 PM, October 29 2024,Delivered,Zomato Delivery,5km,5,1 x Bone in Jamaican Grilled Chicken,,,40% off upto Rs.80,310,11.5,80,0,0,0,241.5,,,,,,18.45,7.4,Correctly,,89efe743390e5ab86242684a370fbb9d58d4cbf0119ba4399ab9e739133ebaab,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6310063416,"05:44 PM, October 29 2024",5:44 PM, October 29 2024,Delivered,Zomato Delivery,<1km,0.5,1 x Bone in Peri Peri Grilled Chicken,,,50% off upto Rs.100,585,24.25,100,0,0,0,509.25,,,,,,16.99,5.9,Incorrectly,,309873dd107cc7b3c6885244abb60afbb2060d773c04b8455d58ed09f56a1d06,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6310941365,"10:28 PM, October 28 2024",10:28 PM, October 28 2024,Delivered,Zomato Delivery,4km,4,"1 x Grilled Chicken Peri Peri Tender, 1 x Bone in Jamaican Grilled Chicken",,,Flat Rs.200 off,1130,47.5,180,0,0,0,997.5,,,,,,17.99,11,Correctly,,98602021511461653717b1faebf6bb948c1f4111cd9e3681728bb8a60bd91f7e,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6310160344,"09:05 PM, October 28 2024",9:05 PM, October 28 2024,Delivered,Zomato Delivery,4km,4,1 x Bone in Jamaican Grilled Chicken,,,40% off upto Rs.80,585,25.25,80,0,0,0,530.25,,,,,,20.41,1.9,Correctly,,60b5ff23a7878bdd9f312f137d2de7ce8e205d78c6928bac966bd3b396e542ca,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6306101779,"08:59 PM, October 28 2024",8:59 PM, October 28 2024,Delivered,Zomato Delivery,4km,4,1 x Bone in Peri Peri Grilled Chicken,,,,585,29.25,0,0,0,0,614.25,,,,,,22.89,3.7,Incorrectly,,05bd84e5d4484aeda3056bbe5b03629b927723d5b287b731ef31a45a79f32f1a,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6305382824,"08:55 PM, October 28 2024",8:55 PM, October 28 2024,Delivered,Zomato Delivery,2km,2,1 x Grilled Chicken Peri Peri Tangdi,,,Flat Rs.175 off,805,31.5,175,0,0,0,661.5,3,,,,,23.73,1.7,Correctly,,9f354262d3eb60811d41542666b57372876379dae9773cf0079bf4b18d7f6751,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6302065046,"07:12 PM, October 28 2024",7:12 PM, October 28 2024,Delivered,Zomato Delivery,3km,3,1 x Bone in Jamaican Grilled Chicken,,,40% off upto Rs.80,310,11.5,80,0,0,0,241.5,5,,,,,17.01,8.4,Incorrectly,,f8c8fe2bf9b48416aa98f5ecd29dedd52e7c7dd7058bd879d199c0fee5a8fa9f,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6309707939,"06:59 PM, October 28 2024",6:59 PM, October 28 2024,Delivered,Zomato Delivery,2km,2,1 x Bone in Smoky Bbq Grilled Chicken,,,50% off upto Rs.100,420,16,100,0,0,0,336,,,,,,13.04,8.1,Correctly,,2387c742858ccef308ec75f8066880660d2964599f20ab6c59b85871c072731d,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6309532991,"05:49 PM, October 28 2024",5:49 PM, October 28 2024,Delivered,Zomato Delivery,3km,3,1 x Grilled Chicken Smoky BBQ Tender,,,50% off upto Rs.100,310,10.5,100,0,0,0,220.5,5,,,,,15.52,8.8,Incorrectly,,47a6cb09a53f020b81fcf633108a34509c5feaeb36c92e1170ce124ec3dc3182,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6303536925,"04:30 PM, October 28 2024",4:30 PM, October 28 2024,Delivered,Zomato Delivery,2km,2,1 x Grilled Chicken Peri Peri Tender,,,40% off upto Rs.80,480,20,80,0,0,0,420,,,,,,17.62,10.5,Correctly,,c7fe5c9933a7b55ecabe2029923fd0c17b51dc2d6db334d0e96db5ea982b12ca,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6307693723,"02:26 PM, October 28 2024",2:26 PM, October 28 2024,Delivered,Zomato Delivery,4km,4,1 x Grilled Chicken Jamaican Tender,,,50% off upto Rs.100,310,10.5,100,0,0,0,220.5,,,,,,17.07,1.5,Correctly,,c333dc3510afb2e0a4107ed505970414dd7b44c7a33bdcbe9115fd6b81b7ae3d,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6301924449,"11:30 PM, October 27 2024",11:30 PM, October 27 2024,Delivered,Zomato Delivery,2km,2,1 x Bone in Smoky Bbq Grilled Chicken,,,40% off upto Rs.80,585,25.25,80,0,0,0,530.25,,,,,,16.15,7.1,Correctly,,8f0e4690f4ccc57ab400c9931472a471033f4cdab7d0e3990fc3347b42bb32f3,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6307571818,"09:14 PM, October 27 2024",9:14 PM, October 27 2024,Delivered,Zomato Delivery,9km,9,1 x Bone in Angara Grilled Chicken,,,50% off upto Rs.100,695,29.75,100,0,0,0,624.75,,,,,,14.58,5.9,Correctly,,76d62fda10b6310abf89aac15f7f3fab1cc4fd7ac865b9878b3e67fe17a3ec53,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6304421038,"12:07 PM, October 27 2024",12:07 PM, October 27 2024,Delivered,Zomato Delivery,7km,7,1 x Bone in Smoky Bbq Grilled Chicken .,,Order: don't make it spicy,50% off upto Rs.100,310,10.5,100,0,0,0,220.5,,,,,,14.58,2.7,Correctly,,ef7329a8da1b23d499e24da04e7df8cf81e6dcaf26e3ce2d853f307614e04190,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6301188913,"01:27 AM, October 27 2024",1:27 AM, October 27 2024,Delivered,Zomato Delivery,7km,7,1 x Tipsy Tiger Fresh Lime Soda,,,,119.05,5.95,0,0,0,0,125,,,,,,11.58,1.5,Correctly,,fa0d111e059f1024c78dbc9c00304fdde738bf64a294da134475116229e1f113,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6303100398,"11:28 PM, October 26 2024",11:28 PM, October 26 2024,Delivered,Zomato Delivery,5km,5,1 x Fried Chicken Angara Tender .,,,40% off upto Rs.80,325,12.25,80,0,0,0,257.25,,,,,,13.81,2,Correctly,,20fe188d335e80935aa44ebdbfc50382678e2102f9c8fd03bc506de5aaffb6fb,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6303177763,"09:41 PM, October 26 2024",9:41 PM, October 26 2024,Delivered,Zomato Delivery,5km,5,"1 x Fried Chicken Angara Tender ., 1 x Bone in Angara Grilled Chicken .",,,50% off upto Rs.100,635,26.75,100,0,0,0,561.75,,,,,,18.51,8.6,Correctly,,20fe188d335e80935aa44ebdbfc50382678e2102f9c8fd03bc506de5aaffb6fb,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6295625610,"07:38 PM, October 26 2024",7:38 PM, October 26 2024,Delivered,Zomato Delivery,7km,7,2 x Fried Chicken Angara Tender,,,Flat Rs.175 off,920,37.25,175,0,0,0,782.25,,,,,,21.85,10.5,Incorrectly,,09c6a253c33e416c6fe39592fdb12e5f4478346d07d54f046ec001d79debe0ea,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6302156407,"05:35 PM, October 26 2024",5:35 PM, October 26 2024,Delivered,Zomato Delivery,<1km,0.5,1 x Fried Chicken Ghostbuster Tender,,,40% off upto Rs.80,494,20.7,80,0,0,0,434.7,,,,,,15.97,0.7,Correctly,,95be2f1abf470a35fb4e3cfb59a50e38dec42a658b890cfbc3f89541b7414687,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6299524441,"05:00 PM, October 26 2024",5:00 PM, October 26 2024,Delivered,Zomato Delivery,3km,3,"1 x Bone in Jamaican Grilled Chicken Quarter + Angara Rice, 1 x AAC Grilled Chicken Burger .",,,Flat Rs.175 off,790,30.75,175,0,0,0,645.75,5,,,,,19.15,14.4,Correctly,,281b4d24cb364c0ecb90f79a991461a834160095a07e567c117de33b86d5dc06,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6298051013,"03:40 PM, October 26 2024",3:40 PM, October 26 2024,Delivered,Zomato Delivery,2km,2,"1 x Grilled Chicken Angara Tangdi, 1 x Grilled Chicken Smoky BBQ Tangdi, 1 x Bone in Kabuli Grilled Chicken, 1 x Garlic Aioli, 1 x Indian Honey Mustard sauce",,,,1240,62,0,0,0,0,1302,,,,,,18.43,3.1,Correctly,,d7b9fecc89b55c4e53900e1e15b1ac838abb5c14e1f3d73686cb646a92db4ed1,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6302493900,"03:09 PM, October 26 2024",3:09 PM, October 26 2024,Delivered,Zomato Delivery,4km,4,1 x Bone in Jamaican Grilled Chicken,,,50% off upto Rs.100,585,24.25,100,0,0,0,509.25,,,,,,12.72,3.5,Correctly,,3a64f4d1b8a38eca51b6794948edc151484b70aa57e4b5d6fdde207667cceb72,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6285026098,"01:26 PM, October 26 2024",1:26 PM, October 26 2024,Delivered,Zomato Delivery,4km,4,"1 x Bone in Peri Peri Grilled Chicken, 1 x Peri Peri Fries .",,Order: Please ensure there is no maida or wheat as i am gluten intolerant. Cornflour is ok.,Flat Rs.175 off,774,29.95,175,0,0,0,628.95,,,,,,18.08,6.2,Correctly,,24771907b27aad2aa1da5480512ad924afb290344668348428f6e41aca3d3ede,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6301205654,"01:31 AM, October 26 2024",1:31 AM, October 26 2024,Delivered,Zomato Delivery,3km,3,1 x Fried Chicken Angara Tender,,,50% off upto Rs.100,325,11.25,100,0,0,0,236.25,,,,,,19.76,0.4,Correctly,,8d593aff39dcbe1e679b0afd52adc57e54c96630b758640a2872c8d0c9921d4b,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6288925939,"01:23 AM, October 26 2024",1:23 AM, October 26 2024,Delivered,Zomato Delivery,4km,4,"2 x Peri Peri Fries ., 1 x Grilled Chicken Jamaican Tender ., 1 x Grilled Chicken Smoky BBQ Tender",,,Flat Rs.175 off,1123,47.4,175,0,0,0,995.4,,,,,,28.85,4.9,Incorrectly,,85de2ce49ecb95cb0842fcdd598dab713cb2eca270f81f1e592953bb090f01cd,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6301991170,"12:17 AM, October 26 2024",12:17 AM, October 26 2024,Delivered,Zomato Delivery,4km,4,"1 x Salted Crisper Fries, 1 x Peri Peri Fries .",,,50% off upto Rs.100,368,13.4,100,0,0,0,281.4,,,,,,15.21,6.1,Incorrectly,,5c32fa803034a39c943717654f455563ee56c40364450ed7cebb17130aa5d1c3,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6300841039,"11:53 PM, October 25 2024",11:53 PM, October 25 2024,Delivered,Zomato Delivery,3km,3,"1 x Bone in Smoky Bbq Grilled Chicken, 1 x Animal Fries, 1 x Bone in Jamaican Grilled Chicken, 1 x Fried Chicken Peri Peri Tenders + Peri Peri Fries",,,â‚¹Â 0.00,775,38.75,0,0,0,0,813.75,,,,,,23.46,4.6,Incorrectly,,d26d1a3baceb4b14258859346b2e3640f4fb77fb38e406b051593ae84a23d9d1,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6298663099,"11:05 PM, October 25 2024",11:05 PM, October 25 2024,Delivered,Zomato Delivery,6km,6,2 x Fried Chicken Classic Tender,,,Buy 1 Get 1 - â‚¹629.00,629,31.45,0,0,0,0,660.45,,,,,,21.66,9.5,Correctly,,e99c7ebfc1fb1b50276e5ef402f5f53ee819ebb323fa0e1773a6d7016ae031b9,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6299402197,"10:49 PM, October 25 2024",10:49 PM, October 25 2024,Delivered,Zomato Delivery,6km,6,"1 x Bone in Jamaican Grilled Chicken, 1 x Fried Chicken Kabuli Tender",,,Buy 1 Get 1 - â‚¹310.00,325,16.25,0,0,0,0,341.25,,,,,,19.01,1.3,Correctly,,5226c99390fe5c9990de60cd2a2eed0f7ce98b6d99b681a4a1c53c4d23834538,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6301880007,"10:30 PM, October 25 2024",10:30 PM, October 25 2024,Delivered,Zomato Delivery,5km,5,"1 x Bone in Peri Peri Grilled Chicken, 1 x Bone in Angara Grilled Chicken",,,Buy 1 Get 1 - â‚¹310.00,310,15.5,0,0,0,0,325.5,,,,,,12.23,2.6,Correctly,,8b60eac787aacb6edc9492fa08737de201f5c467b419b917a465834c156f87b9,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6297511112,"10:03 PM, October 25 2024",10:03 PM, October 25 2024,Delivered,Zomato Delivery,3km,3,2 x Grilled Chicken Jamaican Tender,,,Buy 1 Get 1 - â‚¹420.00,420,21,0,0,0,0,441,,,,,,21.71,5.2,Incorrectly,,fa87093d0ef70e25142b5e28c1e34974fc35e33ec294ff580d4f00426c6b8949,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6298260572,"09:17 PM, October 25 2024",9:17 PM, October 25 2024,Delivered,Zomato Delivery,<1km,0.5,2 x Bone in Jamaican Grilled Chicken,,,Buy 1 Get 1 - â‚¹420.00,420,21,0,0,0,0,441,,,,,,19.93,7.3,Correctly,,23a1aa90848946d30f297a64a08ffac136e42a3f4d744bcdbbf6b6ee9971a81c,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6300388231,"09:04 PM, October 25 2024",9:04 PM, October 25 2024,Delivered,Zomato Delivery,<1km,0.5,"1 x Fried Chicken Angara Tender, 1 x Fried Chicken Classic Tender",,,Buy 1 Get 1 - â‚¹325.00,325,16.25,0,0,0,0,341.25,,,,,,21.33,2.8,Correctly,,1a3321dd9cccc141769352fb86cfedd866d6f25c45a78e8e4d6cbe8e25322919,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6300718963,"08:57 PM, October 25 2024",8:57 PM, October 25 2024,Delivered,Zomato Delivery,10km,10,"1 x Bone in Peri Peri Grilled Chicken, 2 x Peri Peri Crisper Fries, 1 x Animal Fries, 1 x Fried Chicken Ghostbuster Tender, 1 x Grilled Chicken Angara Tangdi",,Order: Only leg thigh please,Buy 1 Get 1 - â‚¹1299.00,1704,85.2,0,0,0,0,1789.2,,,,,,33.26,2.1,Correctly,,9c8561295ea49d9375a99592433a24d6a682e83f7c6f8d71b1cd36c5722d8cc9,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6299034390,"08:53 PM, October 25 2024",8:53 PM, October 25 2024,Delivered,Zomato Delivery,8km,8,2 x Fried Chicken Classic Tender,,,Flat Rs.80 off,650,28.5,80,0,0,0,598.5,,,,,,15.7,6.6,Correctly,,1e249d092837663f3e941c0ec263110a09ebee967e8e945ad991054db7d03175,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6293454059,"08:03 PM, October 25 2024",8:03 PM, October 25 2024,Delivered,Zomato Delivery,6km,6,"1 x Grilled Chicken Tangdi Jamaican + Salted Krispers, 1 x Bone in Jamaican Grilled Chicken",,,Buy 1 Get 1 - â‚¹585.00,595,29.75,0,0,0,0,624.75,5,,,,,17.05,3.4,Correctly,,257be4b7402d3e7ba83a4eec501018b8806a69d76078b874f695aa621033aba5,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6296921352,"06:58 PM, October 25 2024",6:58 PM, October 25 2024,Delivered,Zomato Delivery,5km,5,"1 x Animal Fries, 1 x Fried Chicken Peri Peri Tenders + Peri Peri Fries, 1 x Bone in Jamaican Grilled Chicken, 1 x Fried Chicken Angara Tender",,,Buy 1 Get 1 - â‚¹665.00,790,39.5,0,0,0,0,829.5,,,,,,17.25,2.8,Correctly,,9df9b740002a49dedf7f4c600af5982e2419a050faee5c8cef7985b0a057deb6,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6298447079,"06:41 PM, October 25 2024",6:41 PM, October 25 2024,Delivered,Zomato Delivery,6km,6,2 x Fried Chicken Peri Peri Tenders + Peri Peri Fries,,,Buy 1 Get 1 - â‚¹465.00,465,23.25,0,0,0,0,488.25,,,,,,20,9.8,Correctly,,3e7f3b6a68dec70cfaff01c21dc59dc820a3025ecbddfd1957a1d4ef53368399,,
20882713,Swaad,DLF Phase 1,Delhi NCR,6259037160,"05:59 PM, October 25 2024",5:59 PM, October 25 2024,Delivered,Zomato Delivery,3km,3,"1 x Bone in Jamaican Grilled Chicken, 1 x Bone in Peri Peri Grilled Chicken",,,Buy 1 Get 1 - â‚¹310.00,310,15.5,0,0,0,0,325.5,5,,,,,23.3,15.3,Incorrectly,,3592c506c824069fa59a053d1275e970d4dccbf29f855add96f8c3f6caffdce8,,
